"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","lucky_X","chosen_image_index"
"","","","","","html-keyboard-response","17","176878","0.0-17.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","18","181880","0.0-18.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","19","182809","0.0-19.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","928","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","20","187811","0.0-20.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","21","188675","0.0-21.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","862","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","22","193677","0.0-22.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","23","194526","0.0-23.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","847","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","24","199527","0.0-24.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","25","200392","0.0-25.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","865","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","26","205394","0.0-26.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","27","206326","0.0-27.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","931","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","28","211328","0.0-28.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","29","212209","0.0-29.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","880","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","30","217210","0.0-30.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","31","217897","0.0-31.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","686","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","32","222899","0.0-32.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","33","223959","0.0-33.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","1059","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","34","228961","0.0-34.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","35","229925","0.0-35.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","963","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","museum_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","36","234927","0.0-36.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","37","235925","0.0-37.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","996","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","museum_causal","causal_sequence","","","",""
"","","","","","instructions","38","238075","0.0-38.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":2149}]","2150","","","","","","","","","",""
"","","","","","instructions","39","244559","0.0-39.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":6483}]","6483","","","","","","","","","",""
"","","","","","html-button-response","40","248709","0.0-40.0-0.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","4148","
                <div style=""margin-bottom:20px;""><h3>Example: Valuable Image</h3></div>
                <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 30px;"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div style=""text-align: center;"">
                        <img src=""images/dollar.png"" style=""width: 120px; height: 120px; border: 5px solid green; border-radius: 15px;"">
                        <p style=""color: green; font-weight: bold; font-size: 24px; margin-top: 10px;"">WORTH MONEY</p>
                    </div>
                </div>
                <div class=""question-area""><p>Was there a person in this image?</p></div>","0","","","","","","","",""
"","","","","","html-button-response","41","252459","0.0-40.0-1.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","3748","
                <div style=""margin-bottom:20px;""><h3>Example: Neutral Image</h3></div>
                <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 30px;"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div style=""text-align: center;"">
                        <img src=""images/gray.png"" style=""width: 120px; height: 120px; border: 5px solid grey; border-radius: 15px;"">
                        <p style=""color: grey; font-weight: bold; font-size: 24px; margin-top: 10px;"">NEUTRAL VALUE</p>
                    </div>
                </div>
                <div class=""question-area""><p>Was there a person in this image?</p></div>","0","","","","","","","",""
"","","","","","instructions","42","259325","0.0-41.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":6865}]","6866","","","","","","","","","",""
"","","","","","instructions","43","263875","0.0-42.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":4549}]","4549","","","","","","","","","",""
"","","","","","html-keyboard-response","44","271877","0.0-43.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>
            <div class=""question-area""></div>","null","","","","","","","",""
"","","","","","html-button-response","45","273008","0.0-44.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","1130","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>
            <div class=""question-area"">
                <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
            </div>","0","part2_value_learning","","museum_causal","causal_sequence","3","valuable","",""
"","","","","","instructions","46","276325","0.0-45.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":3315}]","3315","","","","","","","","","",""
"","","","","","instructions","47","280336","0.0-46.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":4010}]","4010","","","","","","","","","",""
"","","","","","html-keyboard-response","48","283338","0.0-47.0-0.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                        </div>","null","","","","","","","",""
"","","","","","html-button-response","49","285075","0.0-47.0-1.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","1736","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                        </div>","0","part3_choice_neighbors","","museum_causal","causal_sequence","","","3","4"
"","","","","","html-keyboard-response","50","288078","0.0-47.0-2.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                        </div>","null","","","","","","","",""
"","","","","","html-button-response","51","289392","0.0-47.0-3.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","1313","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                        </div>","0","part3_choice_X_vs_Random","","museum_causal","causal_sequence","","","3","3"
"","","","","","survey-text","52","378012","0.0-48.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","","88595","","{""gender"":""male"",""age"":""33"",""decision_strategy"":""I thought that escaping through the door would be luckier because it means that you got away."",""consistency_check"":""Yes, I used the same logic for all pairs although it was difficult to make that decision so fast.""}","demographics_and_strategy","","","","","","",""
"","","","","","instructions","53","468275","0.0-49.0","88AD64F00C6B43489770A02E7A1AE2C2","019ced60-9fb6-7d71-9083-d01089fb627f","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":90261}]","90262","","","","","","","","","",""
