"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","valuable_folder","neutral_folder","chosen_valuable","v_index","n_index"
"","","","","","html-keyboard-response","10","157426","0.0-10.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","11","158263","0.0-11.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","836","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","162266","0.0-12.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","13","163405","0.0-13.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1138","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","","",""
"","","","","","instructions","14","165671","0.0-14.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","[{""page_index"":0,""viewing_time"":2265}]","2266","","","","","","","","","","","","","","",""
"","","","","","instructions","15","168930","0.0-15.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","[{""page_index"":0,""viewing_time"":3257}]","3258","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","173932","0.0-16.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","178936","0.0-17.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","18","179788","0.0-18.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","851","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","19","184791","0.0-19.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","20","185938","0.0-20.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1146","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","21","190941","0.0-21.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","22","192751","0.0-22.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1808","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","23","197754","0.0-23.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","24","200142","0.0-24.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","2387","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","25","205145","0.0-25.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","26","206592","0.0-26.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1447","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","27","211595","0.0-27.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","28","212417","0.0-28.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","821","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","29","217419","0.0-29.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","30","218297","0.0-30.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","876","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","31","223300","0.0-31.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","32","224388","0.0-32.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1087","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","33","229391","0.0-33.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","34","229971","0.0-34.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","579","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","35","234973","0.0-35.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","36","235540","0.0-36.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","566","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","37","240542","0.0-37.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","245545","0.0-38.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","39","246439","0.0-39.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","892","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","40","251441","0.0-40.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","41","252258","0.0-41.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","816","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","42","257260","0.0-42.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","43","258888","0.0-43.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1626","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","44","263890","0.0-44.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","264412","0.0-45.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","521","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","46","269415","0.0-46.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","269834","0.0-47.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","418","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","48","274837","0.0-48.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","275668","0.0-49.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","830","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","50","280671","0.0-50.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","281785","0.0-51.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","1112","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","52","286787","0.0-52.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","287476","0.0-53.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","687","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","54","292479","0.0-54.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","293309","0.0-55.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","828","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","56","298312","0.0-56.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","298959","0.0-57.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","646","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","58","303961","0.0-58.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","308965","0.0-59.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","60","309455","0.0-60.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","489","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","kitchen_operations_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","61","314458","0.0-61.0","0C42DD7B78F1441386028E2EB9991CA3","019d607a-25a9-7833-8590-b7371815d909","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
