"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","block_type","img_idx","block_id","value","img_index","pair_type","correct_side"
"","","","","","html-button-response","23","61800","0.0-23.0","","430","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_6_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","4","story_6","","","",""
"","","","","","html-keyboard-response","24","64802","0.0-24.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_6_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","25","65184","0.0-25.0","","381","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_6_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","5","story_6","","","",""
"","","","","","html-keyboard-response","26","67186","0.0-26.0","","null","<div class=""transition-square bg-story""><div style=""text-align: center;"">New series starting</div></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","27","70187","0.0-27.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_8_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","28","70934","0.0-28.0","","747","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_8_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","story","1","story_8","","","",""
"","","","","","html-keyboard-response","29","73936","0.0-29.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_8_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","30","74850","0.0-30.0","","913","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_8_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","2","story_8","","","",""
"","","","","","html-keyboard-response","31","77851","0.0-31.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_8_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","32","78250","0.0-32.0","","398","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_8_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","3","story_8","","","",""
"","","","","","html-keyboard-response","33","81251","0.0-33.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_8_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","34","81666","0.0-34.0","","415","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_8_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","4","story_8","","","",""
"","","","","","html-keyboard-response","35","84668","0.0-35.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_8_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","36","85033","0.0-36.0","","364","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_8_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","5","story_8","","","",""
"","","","","","html-keyboard-response","37","87035","0.0-37.0","","null","<div class=""transition-square bg-info""><div style=""text-align: center;"">New series starting</div></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","38","90036","0.0-38.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_3_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","39","90683","0.0-39.0","","646","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_3_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","info","1","info_3","","","",""
"","","","","","html-keyboard-response","40","93685","0.0-40.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_3_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","41","94716","0.0-41.0","","1031","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_3_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","2","info_3","","","",""
"","","","","","html-keyboard-response","42","97717","0.0-42.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_3_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","43","98733","0.0-43.0","","1015","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_3_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","3","info_3","","","",""
"","","","","","html-keyboard-response","44","101734","0.0-44.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_3_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","45","104199","0.0-45.0","","2464","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_3_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","4","info_3","","","",""
"","","","","","html-keyboard-response","46","107201","0.0-46.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_3_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","47","107766","0.0-47.0","","564","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_3_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","5","info_3","","","",""
"","","","","","html-keyboard-response","48","109768","0.0-48.0","","null","<div class=""transition-square bg-story""><div style=""text-align: center;"">New series starting</div></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","49","112769","0.0-49.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_1_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","50","113216","0.0-50.0","","446","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_1_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","story","1","story_1","","","",""
"","","","","","html-keyboard-response","51","116217","0.0-51.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_1_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","52","116799","0.0-52.0","","582","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_1_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","2","story_1","","","",""
"","","","","","html-keyboard-response","53","119802","0.0-53.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_1_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","54","120251","0.0-54.0","","449","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_1_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","3","story_1","","","",""
"","","","","","html-keyboard-response","55","123253","0.0-55.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_1_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","56","123649","0.0-56.0","","396","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_1_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","4","story_1","","","",""
"","","","","","html-keyboard-response","57","126651","0.0-57.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_1_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","58","127033","0.0-58.0","","381","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_1_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","5","story_1","","","",""
"","","","","","html-keyboard-response","59","129034","0.0-59.0","","null","<div class=""transition-square bg-info""><div style=""text-align: center;"">New series starting</div></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","60","132035","0.0-60.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_7_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","61","132699","0.0-61.0","","663","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_7_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","info","1","info_7","","","",""
"","","","","","html-keyboard-response","62","135701","0.0-62.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_7_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","63","136316","0.0-63.0","","614","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_7_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","2","info_7","","","",""
"","","","","","html-keyboard-response","64","139317","0.0-64.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_7_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","65","139782","0.0-65.0","","464","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_7_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","3","info_7","","","",""
"","","","","","html-keyboard-response","66","142784","0.0-66.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_7_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","67","143450","0.0-67.0","","666","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_7_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","4","info_7","","","",""
"","","","","","html-keyboard-response","68","146452","0.0-68.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_7_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","69","147132","0.0-69.0","","679","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_7_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","5","info_7","","","",""
"","","","","","html-keyboard-response","70","149133","0.0-70.0","","null","<div class=""transition-square bg-info""><div style=""text-align: center;"">New series starting</div></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","71","152134","0.0-71.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_4_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","72","152716","0.0-72.0","","581","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_4_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","info","1","info_4","","","",""
"","","","","","html-keyboard-response","73","155717","0.0-73.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_4_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","74","156316","0.0-74.0","","598","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_4_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","2","info_4","","","",""
"","","","","","html-keyboard-response","75","159317","0.0-75.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_4_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","76","159965","0.0-76.0","","647","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_4_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","3","info_4","","","",""
"","","","","","html-keyboard-response","77","162967","0.0-77.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_4_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","78","163365","0.0-78.0","","398","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_4_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","4","info_4","","","",""
"","","","","","html-keyboard-response","79","166367","0.0-79.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/info_4_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","80","166782","0.0-80.0","","415","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/info_4_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","1","observation","info","5","info_4","","","",""
"","","","","","html-keyboard-response","81","168784","0.0-81.0","","null","<div class=""transition-square bg-story""><div style=""text-align: center;"">New series starting</div></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","82","171786","0.0-82.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_5_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","83","172699","0.0-83.0","","913","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_5_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","story","1","story_5","","","",""
"","","","","","html-keyboard-response","84","175700","0.0-84.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_5_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","85","176233","0.0-85.0","","533","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_5_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","2","story_5","","","",""
"","","","","","html-keyboard-response","86","179235","0.0-86.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_5_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","87","179682","0.0-87.0","","446","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_5_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","3","story_5","","","",""
"","","","","","html-keyboard-response","88","182684","0.0-88.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_5_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","89","182999","0.0-89.0","","315","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_5_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","4","story_5","","","",""
"","","","","","html-keyboard-response","90","186000","0.0-90.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_5_5.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","91","186365","0.0-91.0","","365","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_5_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","5","story_5","","","",""
"","","","","","instructions","92","198682","0.0-92.0","[{""page_index"":0,""viewing_time"":12316}]","12317","","","","","","","","","",""
"","","","","","html-button-response","93","204200","0.0-93.0","","5518","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/story_8_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","94","211448","0.0-94.0","","7248","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/story_8_6_a.png"" class=""exp-image"">
                <div class=""value-tag val-high"">Worth: $100</div>
            </div>","0","value_learning","","","story_8","100","","",""
"","","","","","html-button-response","95","216998","0.0-95.0","","5550","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/story_5_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","96","222781","0.0-96.0","","5783","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/story_5_6_a.png"" class=""exp-image"">
                <div class=""value-tag val-high"">Worth: $100</div>
            </div>","0","value_learning","","","story_5","100","","",""
"","","","","","html-button-response","97","228215","0.0-97.0","","5433","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/story_1_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","98","233681","0.0-98.0","","5466","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/story_1_6_b.png"" class=""exp-image"">
                <div class=""value-tag val-low"">Worth: $0</div>
            </div>","0","value_learning","","","story_1","0","","",""
"","","","","","html-button-response","99","239115","0.0-99.0","","5433","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/story_6_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","100","245031","0.0-100.0","","5916","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/story_6_6_b.png"" class=""exp-image"">
                <div class=""value-tag val-low"">Worth: $0</div>
            </div>","0","value_learning","","","story_6","0","","",""
"","","","","","html-button-response","101","250514","0.0-101.0","","5483","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/info_3_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","102","256281","0.0-102.0","","5766","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/info_3_6_a.png"" class=""exp-image"">
                <div class=""value-tag val-high"">Worth: $100</div>
            </div>","0","value_learning","","","info_3","100","","",""
"","","","","","html-button-response","103","261749","0.0-103.0","","5468","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/info_2_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","104","267465","0.0-104.0","","5716","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/info_2_6_a.png"" class=""exp-image"">
                <div class=""value-tag val-high"">Worth: $100</div>
            </div>","0","value_learning","","","info_2","100","","",""
"","","","","","html-button-response","105","272948","0.0-105.0","","5483","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/info_7_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","106","278564","0.0-106.0","","5616","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/info_7_6_b.png"" class=""exp-image"">
                <div class=""value-tag val-low"">Worth: $0</div>
            </div>","0","value_learning","","","info_7","0","","",""
"","","","","","html-button-response","107","284064","0.0-107.0","","5500","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Last image of the sequence...</p>
                <img src=""images_story_vs_info_2/info_4_5.png"" class=""exp-image"">
            </div>","0","","","","","","","",""
"","","","","","html-button-response","108","289497","0.0-108.0","","5433","
            <div class=""stimulus-container"">
                <p style=""font-family:Arial; font-size:20px;"">Outcome image</p>
                <img src=""images_story_vs_info_2/info_4_6_b.png"" class=""exp-image"">
                <div class=""value-tag val-low"">Worth: $0</div>
            </div>","0","value_learning","","","info_4","0","","",""
"","","","","","instructions","109","294547","0.0-109.0","[{""page_index"":0,""viewing_time"":5050}]","5050","","","","","","","","","",""
"","","","","","html-button-response","110","298681","0.0-110.0","","4133","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_3_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_6_b.png"" class=""small-image"">
            </div>","0","final_choice","","","","","6","info_vs_info","Left"
