"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","left_idx","right_idx","lucky_X","chosen_image_index","distance_from_X","left_image_index","right_image_index"
"","","","","","html-keyboard-response","20","58514","0.0-20.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","21","61115","0.0-21.0","ryhts1qhdt6enxr","","","","2600","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","22","66128","0.0-22.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","23","66804","0.0-23.0","ryhts1qhdt6enxr","","","","673","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","24","71814","0.0-24.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","25","72507","0.0-25.0","ryhts1qhdt6enxr","","","","691","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","26","77510","0.0-26.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","27","78498","0.0-27.0","ryhts1qhdt6enxr","","","","986","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","28","83500","0.0-28.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","29","84060","0.0-29.0","ryhts1qhdt6enxr","","","","559","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","30","89068","0.0-30.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","31","89490","0.0-31.0","ryhts1qhdt6enxr","","","","420","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","32","94499","0.0-32.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","33","95058","0.0-33.0","ryhts1qhdt6enxr","","","","556","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","34","100068","0.0-34.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","35","101011","0.0-35.0","ryhts1qhdt6enxr","","","","941","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","36","106014","0.0-36.0","ryhts1qhdt6enxr","","","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","37","106724","0.0-37.0","ryhts1qhdt6enxr","","","","708","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","museum_causal","causal_sequence","","","","","","","","",""
"","","","","","instructions","38","112698","0.0-38.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":5973}]","5973","","","","","","","","","","","","","","",""
"","","","","","instructions","39","119714","0.0-39.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":7015}]","7016","","","","","","","","","","","","","","",""
"","","","","","html-button-response","40","125355","0.0-40.0-0.0","ryhts1qhdt6enxr","","","","5639","
                <div style=""margin-bottom:20px;""><h3>Example: Valuable Image</h3></div>
                <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 30px;"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div style=""text-align: center;"">
                        <img src=""images/dollar.png"" style=""width: 120px; height: 120px; border: 5px solid green; border-radius: 15px;"">
                        <p style=""color: green; font-weight: bold; font-size: 24px; margin-top: 10px;"">WORTH MONEY</p>
                    </div>
                </div>
                <div class=""question-area""><p>Was there a person in this image?</p></div>","1","","","","","","","","","","","","",""
"","","","","","html-button-response","41","129379","0.0-40.0-1.0","ryhts1qhdt6enxr","","","","4021","
                <div style=""margin-bottom:20px;""><h3>Example: Neutral Image</h3></div>
                <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 30px;"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div style=""text-align: center;"">
                        <img src=""images/gray.png"" style=""width: 120px; height: 120px; border: 5px solid grey; border-radius: 15px;"">
                        <p style=""color: grey; font-weight: bold; font-size: 24px; margin-top: 10px;"">NEUTRAL VALUE</p>
                    </div>
                </div>
                <div class=""question-area""><p>Was there a person in this image?</p></div>","1","","","","","","","","","","","","",""
"","","","","","instructions","42","132154","0.0-41.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":2775}]","2775","","","","","","","","","","","","","","",""
"","","","","","instructions","43","133634","0.0-42.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":1479}]","1479","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","141639","0.0-43.0","ryhts1qhdt6enxr","","","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>
            <div class=""question-area""></div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","142842","0.0-44.0","ryhts1qhdt6enxr","","","","1200","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>
            <div class=""question-area"">
                <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
            </div>","1","part2_value_learning","","museum_causal","causal_sequence","5","valuable","","","","","","",""
"","","","","","instructions","46","143947","0.0-45.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":1104}]","1105","","","","","","","","","","","","","","",""
"","","","","","instructions","47","151017","0.0-46.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":7070}]","7070","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","161034","0.0-47.0-0.0","ryhts1qhdt6enxr","","","","null","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                        </div>","null","","","","","","","4","6","","","","",""
"","","","","","html-button-response","49","161883","0.0-47.0-1.0","ryhts1qhdt6enxr","","","","847","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                        </div>","1","part3_final_choice","","museum_causal","causal_sequence","","valuable","","","5","","NaN","",""
"","","","","","survey-text","50","162933","0.0-48.0","ryhts1qhdt6enxr","","","","1028","","{""gender"":"""",""age"":"""",""decision_strategy"":"""",""consistency_check"":""""}","demographics_and_strategy","","","","","","","","","","","",""
"","","","","","instructions","51","164299","0.0-49.0","ryhts1qhdt6enxr","","","[{""page_index"":0,""viewing_time"":1365}]","1366","","","","","","","","","","","","","","",""
