"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","target_X","l_dist","r_dist","chosen_image_index","selected_after_X"
"","","","","","html-button-response","30","145352","0.0-30.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","722","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","museum_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","31","150367","0.0-31.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","32","151420","0.0-32.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1052","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","museum_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","33","156436","0.0-33.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","34","157581","0.0-34.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1143","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","museum_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","35","162585","0.0-35.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","36","164110","0.0-36.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1524","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","museum_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","37","169113","0.0-37.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","174116","0.0-38.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","39","175957","0.0-39.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1840","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","40","180964","0.0-40.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","41","181707","0.0-41.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","742","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","42","186721","0.0-42.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","43","187607","0.0-43.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","885","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","44","192623","0.0-44.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","193350","0.0-45.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","726","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","46","198356","0.0-46.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","200383","0.0-47.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","2026","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","48","205391","0.0-48.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","206183","0.0-49.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","790","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","50","211192","0.0-50.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","212364","0.0-51.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1170","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","52","217380","0.0-52.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","220060","0.0-53.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","2678","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","54","225063","0.0-54.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","226995","0.0-55.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1931","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","56","232010","0.0-56.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","232775","0.0-57.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","764","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","supermarket_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","58","237791","0.0-58.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","242804","0.0-59.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","60","243883","0.0-60.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","1077","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","61","248889","0.0-61.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","62","249889","0.0-62.0","6856D29CC0AD487CA557F138AC7F9B4A","019d666e-964c-753f-bcbc-ddc115eaf98f","019d6630-2071-75cb-8026-6699844a2719","","999","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","chronological","","","","","","","",""
