"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"","","","","","html-keyboard-response","10","246099","0.0-10.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","kitchen_operations_semantic","semantic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","11","251109","0.0-11.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","268548","0.0-12.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","17437","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","13","276553","0.0-13.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","14","281566","0.0-14.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","296143","0.0-15.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","14576","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","flight_scheme","","","","","","","",""
"","","","","","html-keyboard-response","16","304157","0.0-16.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","flight_scheme","schematic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","17","309161","0.0-17.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","319550","0.0-18.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","10388","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","maintaining_a_car_semantic","","","","","","","",""
"","","","","","html-keyboard-response","19","327555","0.0-19.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","maintaining_a_car_semantic","semantic_sequence","5","valuable","","","","",""
"","","","","","html-keyboard-response","20","332560","0.0-20.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","21","350501","0.0-21.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","17940","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","restaurant_scheme","","","","","","","",""
"","","","","","html-keyboard-response","22","358503","0.0-22.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","restaurant_scheme","schematic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","23","363510","0.0-23.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","374707","0.0-24.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","11196","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","25","382721","0.0-25.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","26","387734","0.0-26.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","27","399390","0.0-27.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","11654","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","hotel_scheme","","","","","","","",""
"","","","","","html-keyboard-response","28","407398","0.0-28.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","hotel_scheme","schematic_sequence","5","valuable","","","","",""
"","","","","","html-keyboard-response","29","412402","0.0-29.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","422942","0.0-30.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","10539","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","self_care_activities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","31","430948","0.0-31.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","self_care_activities_semantic","semantic_sequence","7","neutral","","","","",""
"","","","","","html-keyboard-response","32","435958","0.0-32.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","33","459939","0.0-33.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","23978","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dinner_party_scheme","","","","","","","",""
"","","","","","html-keyboard-response","34","467948","0.0-34.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","dinner_party_scheme","schematic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","35","472962","0.0-35.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","487939","0.0-36.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","14976","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
"","","","","","html-keyboard-response","37","495955","0.0-37.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","physical_activity_semantic","semantic_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","38","500965","0.0-38.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","514368","0.0-39.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","13402","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","interview_scheme","","","","","","","",""
"","","","","","html-keyboard-response","40","522376","0.0-40.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","interview_scheme","schematic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","41","527386","0.0-41.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","instructions","42","538546","0.0-42.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":11159}]","11159","","","","","","","","","","","",""
"","","","","","html-keyboard-response","43","541551","0.0-43.0-0.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","44","558575","0.0-43.0-1.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","17022","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""small-image"">
                            </div>","1","part3_valuable_vs_neutral_direct","","","","","true","","","",""
"","","","","","html-keyboard-response","45","561585","0.0-44.0-0.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","46","597985","0.0-44.0-1.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","36398","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_4.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","housework_semantic","semantic_sequence","","","","1","5","6","1"
"","","","","","html-keyboard-response","47","600992","0.0-45.0-0.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_4.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","48","611494","0.0-45.0-1.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","10501","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_4.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","self_care_activities_semantic","semantic_sequence","","","","3","7","4","0"
"","","","","","html-keyboard-response","49","614507","0.0-46.0-0.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","50","635906","0.0-46.0-1.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","21397","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""small-image"">
                            </div>","1","part3_choice_neighbors","housework_semantic","semantic_sequence","","","","3","5","2","0"
"","","","","","html-keyboard-response","51","638917","0.0-47.0-0.0","9B1DDF8FDD6A44F2A63883D0A492997C","019db60a-a9ea-7d57-87b9-071e216b2361","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
