"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","lucky_X","chosen_image_index","valuable_folder","neutral_folder","correct_choice"
"","","","","","html-keyboard-response","10","73997","0.0-10.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","11","74639","0.0-11.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","640","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","",""
"","","","","","html-keyboard-response","12","78646","0.0-12.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","13","79618","0.0-13.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","968","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","",""
"","","","","","instructions","14","81418","0.0-14.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","[{""page_index"":0,""viewing_time"":1798}]","1798","","","","","","","","","","","","",""
"","","","","","instructions","15","89384","0.0-15.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","[{""page_index"":0,""viewing_time"":7965}]","7965","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","90391","0.0-16.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","95398","0.0-17.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","18","96455","0.0-18.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","1055","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","19","101767","0.0-19.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","20","103090","0.0-20.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","1323","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","21","108582","0.0-21.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","22","109219","0.0-22.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","636","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","23","114226","0.0-23.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","24","115035","0.0-24.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","808","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","25","120598","0.0-25.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","26","121271","0.0-26.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","673","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","27","126278","0.0-27.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","28","127088","0.0-28.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","810","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","29","132095","0.0-29.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","30","132655","0.0-30.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","558","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","31","137661","0.0-31.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","32","138185","0.0-32.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","524","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","33","143190","0.0-33.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","34","143622","0.0-34.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","430","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","35","148628","0.0-35.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","36","149101","0.0-36.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","472","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dog_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","37","150158","0.0-37.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","155271","0.0-38.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","39","156056","0.0-39.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","783","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","40","161062","0.0-40.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","41","161602","0.0-41.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","538","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","42","166608","0.0-42.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","43","167518","0.0-43.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","909","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","44","172832","0.0-44.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","45","173488","0.0-45.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","655","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","46","178491","0.0-46.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","47","179184","0.0-47.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","692","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","48","184438","0.0-48.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","49","184981","0.0-49.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","540","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","50","189987","0.0-50.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","51","190700","0.0-51.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","713","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","52","195911","0.0-52.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","53","196768","0.0-53.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","856","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","54","201775","0.0-54.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","55","203034","0.0-55.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","1260","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","56","208041","0.0-56.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","57","208869","0.0-57.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","826","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","museum_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","58","209872","0.0-58.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","214879","0.0-59.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","60","215435","0.0-60.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","556","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","restaurant_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","61","220503","0.0-61.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","62","221002","0.0-62.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","497","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","restaurant_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","63","226008","0.0-63.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","64","226606","0.0-64.0","609C9111BE2A48C5B58EF8BF35EED539","019cee1d-b92d-7626-8249-d83a95506c88","019cee19-8919-70b9-b165-8101f98d5def","","597","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","restaurant_scheme","schematic_sequence","","","","","","",""
