"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"","","","","","html-keyboard-response","23","63910","0.0-23.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","64658","0.0-24.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","747","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","65660","0.0-25.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","66367","0.0-26.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","707","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","67373","0.0-27.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","68702","0.0-28.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1329","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","69703","0.0-29.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","70258","0.0-30.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","554","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","71270","0.0-31.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","71805","0.0-32.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","534","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","72806","0.0-33.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","73312","0.0-34.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","504","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","74323","0.0-35.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","74907","0.0-36.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","583","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","saving_a_cat_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","79911","0.0-37.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","80917","0.0-38.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","81625","0.0-39.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","708","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","40","82628","0.0-40.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","41","83303","0.0-41.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","674","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","42","84316","0.0-42.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","43","84828","0.0-43.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","512","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","44","85834","0.0-44.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","45","86309","0.0-45.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","474","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","46","87311","0.0-46.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","47","87764","0.0-47.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","452","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","48","88768","0.0-48.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","49","89327","0.0-49.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","558","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","50","90335","0.0-50.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","51","90915","0.0-51.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","580","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","52","91930","0.0-52.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","53","92476","0.0-53.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","545","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","54","93478","0.0-54.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","55","93942","0.0-55.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","463","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","56","94943","0.0-56.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","57","95357","0.0-57.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","413","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","exploring_nature_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","58","100373","0.0-58.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","59","101376","0.0-59.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","60","101893","0.0-60.0","AA9B8E16C65A451AAB59976953C5C734","019cf99a-dea9-7f5e-8f2b-163c205fdc34","019cf974-7aee-7bc9-8ea4-9f55741b365d","","516","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","market_semantic","semantic_sequence","randomized","","","","",""
