"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"","","","","","html-keyboard-response","10","81810","0.0-10.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","83091","0.0-11.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1279","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
"","","","","","html-keyboard-response","12","87093","0.0-12.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","13","88542","0.0-13.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1447","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","",""
"","","","","","instructions","14","92692","0.0-14.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":4149}]","4149","","","","","","","","","","","",""
"","","","","","instructions","15","99908","0.0-15.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","[{""page_index"":0,""viewing_time"":7215}]","7215","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","104911","0.0-16.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","17","105914","0.0-17.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","108917","0.0-18.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","1","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","19","109920","0.0-19.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","20","110774","0.0-20.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","851","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","21","111775","0.0-21.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","22","112659","0.0-22.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","881","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","23","113662","0.0-23.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","114476","0.0-24.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","812","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","115478","0.0-25.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","116376","0.0-26.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","896","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","117379","0.0-27.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","118410","0.0-28.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1030","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","119412","0.0-29.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","121108","0.0-30.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1695","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","122110","0.0-31.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","123042","0.0-32.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","930","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","124044","0.0-33.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","125043","0.0-34.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","998","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","126045","0.0-35.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","126992","0.0-36.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","945","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","package_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","131994","0.0-37.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","132998","0.0-38.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","136001","0.0-39.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","8","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","40","137004","0.0-40.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","41","139158","0.0-41.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","2151","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","42","140159","0.0-42.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","43","141009","0.0-43.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","848","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","44","142011","0.0-44.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","45","142859","0.0-45.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","846","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","46","143861","0.0-46.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","47","144675","0.0-47.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","812","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","48","145676","0.0-48.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","49","146376","0.0-49.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","698","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","50","147378","0.0-50.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","51","149225","0.0-51.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1845","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","52","150228","0.0-52.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","53","151342","0.0-53.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1113","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","54","152343","0.0-54.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","55","152909","0.0-55.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","565","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","56","153910","0.0-56.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","57","154442","0.0-57.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","531","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","market_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","58","159444","0.0-58.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","59","160447","0.0-59.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","60","161542","0.0-60.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","1094","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","61","162545","0.0-61.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","62","163293","0.0-62.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","746","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","63","164295","0.0-63.0","DF29651B03C549CAB4B998DC0F580EB4","019cf9c8-f6c1-77a2-980e-0a916d361303","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
