"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"","","","","","html-keyboard-response","19","604740","0.0-19.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","20","605771","0.0-20.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","1030","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","21","606774","0.0-21.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","22","607446","0.0-22.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","672","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","23","608448","0.0-23.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","610389","0.0-24.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","1941","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","611395","0.0-25.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","612199","0.0-26.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","803","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","613215","0.0-27.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","613806","0.0-28.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","591","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","614822","0.0-29.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","615191","0.0-30.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","369","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","616195","0.0-31.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","616507","0.0-32.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","311","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","617516","0.0-33.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","617825","0.0-34.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","308","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","618837","0.0-35.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","619074","0.0-36.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","237","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","physical_activity_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","624077","0.0-37.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","625079","0.0-38.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","626187","0.0-39.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","1107","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","40","627188","0.0-40.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","41","627641","0.0-41.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","452","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","42","628653","0.0-42.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","43","629099","0.0-43.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","446","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","44","630114","0.0-44.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","45","630462","0.0-45.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","347","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","46","631470","0.0-46.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","47","631897","0.0-47.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","426","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","48","632904","0.0-48.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","49","633317","0.0-49.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","412","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","50","634324","0.0-50.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","51","635772","0.0-51.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","1447","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","52","636777","0.0-52.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","53","637510","0.0-53.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","733","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","54","638512","0.0-54.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","55","639073","0.0-55.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","561","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","56","640090","0.0-56.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","57","640351","0.0-57.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","260","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","58","645353","0.0-58.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","59","646357","0.0-59.0","CA8C5FE2128547EB9FEDD9E18EE6A8DE","019cf9bd-a61b-7c13-9ce6-3b6bd34c5562","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/exploring_nature_semantic/exploring_nature_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
