"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"","","","","","html-button-response","30","861585","0.0-30.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1871","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","31","866601","0.0-31.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","32","867707","0.0-32.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1103","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","33","872715","0.0-33.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","34","874175","0.0-34.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1456","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","35","879178","0.0-35.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","36","880532","0.0-36.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1351","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","37","885544","0.0-37.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","890560","0.0-38.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","39","891894","0.0-39.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1331","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","40","896920","0.0-40.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","41","898108","0.0-41.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1185","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","42","903114","0.0-42.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","43","904265","0.0-43.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1147","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","44","909289","0.0-44.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","910180","0.0-45.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","887","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","46","915197","0.0-46.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","915916","0.0-47.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","715","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","48","920933","0.0-48.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","922015","0.0-49.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1078","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","50","927027","0.0-50.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","928840","0.0-51.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1812","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","52","933852","0.0-52.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","935194","0.0-53.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1340","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","54","940197","0.0-54.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","941359","0.0-55.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1159","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","56","946367","0.0-56.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","947377","0.0-57.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1006","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dog_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","58","952392","0.0-58.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","957417","0.0-59.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","60","958457","0.0-60.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1036","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","61","963469","0.0-61.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","62","964558","0.0-62.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","1088","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","63","969562","0.0-63.0","282951978EB347F9B53ED2679F50E4E1","019d6637-18b7-7828-961c-7bcf1f9a4677","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
