"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","folder","sequence_type","img_idx","comparison_type","img_index","block_story","block_info","left_img_path","right_img_path"
"","","","","","html-button-response","60","280262","0.0-60.0","","1639","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_4.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_4.png"" class=""small-image"">
                </div>","0","choice_comparison","","","","Valuable_Story_vs_Info","4","story_1","info_2","images_story_vs_info/story_1_4.png","images_story_vs_info/info_2_4.png"
"","","","","","html-button-response","61","281606","0.0-61.0","","1343","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_3.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_3.png"" class=""small-image"">
                </div>","0","choice_comparison","","","","Valuable_Story_vs_Info","3","story_1","info_2","images_story_vs_info/story_1_3.png","images_story_vs_info/info_2_3.png"
"","","","","","html-button-response","62","283800","0.0-62.0","","2194","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_3.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_3.png"" class=""small-image"">
                </div>","1","choice_comparison","","","","Neutral_Story_vs_Info","3","story_4","info_3","images_story_vs_info/info_3_3.png","images_story_vs_info/story_4_3.png"
"","","","","","html-button-response","63","285670","0.0-63.0","","1869","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_2.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_2.png"" class=""small-image"">
                </div>","0","choice_comparison","","","","Neutral_Story_vs_Info","2","story_4","info_3","images_story_vs_info/info_3_2.png","images_story_vs_info/story_4_2.png"
"","","","","","html-button-response","64","287702","0.0-64.0","","2032","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_5.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_5.png"" class=""small-image"">
                </div>","1","choice_comparison","","","","Valuable_Story_vs_Info","5","story_1","info_2","images_story_vs_info/info_2_5.png","images_story_vs_info/story_1_5.png"
"","","","","","html-button-response","65","289174","0.0-65.0","","1471","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_5.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_5.png"" class=""small-image"">
                </div>","1","choice_comparison","","","","Neutral_Story_vs_Info","5","story_4","info_3","images_story_vs_info/info_3_5.png","images_story_vs_info/story_4_5.png"
"","","","","","html-button-response","66","290838","0.0-66.0","","1664","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_4_6_b.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_3_6_b.png"" class=""small-image"">
                </div>","1","choice_comparison","","","","Neutral_Story_vs_Info","6","story_4","info_3","images_story_vs_info/story_4_6_b.png","images_story_vs_info/info_3_6_b.png"
"","","","","","html-button-response","67","293174","0.0-67.0","","2335","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_2.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_2.png"" class=""small-image"">
                </div>","0","choice_comparison","","","","Valuable_Story_vs_Info","2","story_1","info_2","images_story_vs_info/story_1_2.png","images_story_vs_info/info_2_2.png"
"","","","","","html-button-response","68","294214","0.0-68.0","","1039","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_4.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_4.png"" class=""small-image"">
                </div>","1","choice_comparison","","","","Neutral_Story_vs_Info","4","story_4","info_3","images_story_vs_info/info_3_4.png","images_story_vs_info/story_4_4.png"
"","","","","","html-button-response","69","296470","0.0-69.0","","2255","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_6_a.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_6_a.png"" class=""small-image"">
                </div>","0","choice_comparison","","","","Valuable_Story_vs_Info","6","story_1","info_2","images_story_vs_info/info_2_6_a.png","images_story_vs_info/story_1_6_a.png"
"","","","","","survey-text","70","313863","0.0-70.0","","17390","","{""choice_strategy"":""The items value in the photo"",""gender"":""Female"",""age"":""20""}","","","","","","","","","",""
"","","","","","instructions","71","319350","0.0-71.0","[{""page_index"":0,""viewing_time"":5486}]","5486","","","","","","","","","","","",""
