"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","left_idx","right_idx","lucky_X","chosen_image_index","distance_from_X","left_image_index","right_image_index"
"","","","","","html-keyboard-response","34","198557","0.0-34.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","35","199851","0.0-35.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1294","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","flight_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","36","200854","0.0-36.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","37","205856","0.0-37.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","38","208776","0.0-38.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","2920","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","39","213791","0.0-39.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","40","215122","0.0-40.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1330","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","41","220124","0.0-41.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","42","221230","0.0-42.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1106","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","43","226244","0.0-43.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","44","228889","0.0-44.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","2645","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","45","233901","0.0-45.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","46","236906","0.0-46.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","5","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","47","241916","0.0-47.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","48","243299","0.0-48.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1382","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","49","248301","0.0-49.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","50","250034","0.0-50.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1732","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","51","255043","0.0-51.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","52","256340","0.0-52.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1296","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","53","261357","0.0-53.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","54","262564","0.0-54.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1206","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","55","267576","0.0-55.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","56","270591","0.0-56.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","ten","visiting_cities_semantic","semantic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","57","271591","0.0-57.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","58","276592","0.0-58.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","59","277831","0.0-59.0","407393E08DF84DF3BD1A12A0E4ECB005","019cea6e-5844-7fd6-9dc4-eb9428bc6297","019cea5b-a1d2-7168-a211-b4d8162559a9","","1238","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","housework_semantic","semantic_sequence","","","","","","","","",""
