"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"","","","","","html-button-response","11","109920","0.0-11.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","625","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
"","","","","","html-keyboard-response","12","113922","0.0-12.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","13","114551","0.0-13.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","626","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","",""
"","","","","","instructions","14","116393","0.0-14.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":1841}]","1841","","","","","","","","","","","",""
"","","","","","instructions","15","121638","0.0-15.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","[{""page_index"":0,""viewing_time"":5243}]","5244","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","126640","0.0-16.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","17","127642","0.0-17.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","130645","0.0-18.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","2","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","19","131647","0.0-19.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","20","133186","0.0-20.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","1536","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","21","134189","0.0-21.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","22","135524","0.0-22.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","1332","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","23","136526","0.0-23.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","137609","0.0-24.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","1079","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","138611","0.0-25.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","139232","0.0-26.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","618","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","140234","0.0-27.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","140875","0.0-28.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","638","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","141877","0.0-29.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","142480","0.0-30.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","601","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","143482","0.0-31.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","144152","0.0-32.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","667","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","145154","0.0-33.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","145747","0.0-34.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","590","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","146749","0.0-35.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","147272","0.0-36.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","520","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","museum_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","152273","0.0-37.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","153275","0.0-38.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","154246","0.0-39.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","969","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","40","155248","0.0-40.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","41","155790","0.0-41.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","539","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","42","156793","0.0-42.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","43","157576","0.0-43.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","781","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","44","158578","0.0-44.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","45","159128","0.0-45.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","547","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","46","160130","0.0-46.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","47","160672","0.0-47.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","540","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","48","161674","0.0-48.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","49","162157","0.0-49.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","480","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","50","163159","0.0-50.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","51","163679","0.0-51.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","517","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","52","164681","0.0-52.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","53","165162","0.0-53.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","478","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","54","166165","0.0-54.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","55","166596","0.0-55.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","429","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","56","167598","0.0-56.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","57","168321","0.0-57.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","720","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","58","173323","0.0-58.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","59","174324","0.0-59.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","60","174916","0.0-60.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","589","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","housework_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","61","175918","0.0-61.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","62","176509","0.0-62.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","589","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","housework_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","63","177511","0.0-63.0","84D9F26CEE2E439C8DF233F032D8399F","019cf9a0-59ab-7314-903d-0f09cba5d833","019cf99d-e445-78ae-88d0-91fe39b758eb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
