"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","folder","sequence_type","img_idx","value","version","comparison_type","block_story","block_info","left_path","right_path"
"","","","","","html-button-response","33","106224","0.0-33.0","","629","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_3.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","3","","","","","","",""
"","","","","","html-keyboard-response","34","111227","0.0-34.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_4.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","35","112107","0.0-35.0","","879","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_4.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","4","","","","","","",""
"","","","","","html-keyboard-response","36","117110","0.0-36.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_5.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","37","117791","0.0-37.0","","680","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_5.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","5","","","","","","",""
"","","","","","html-keyboard-response","38","119794","0.0-38.0","","null","<div class=""transition-square""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","124796","0.0-39.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_1.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","40","126709","0.0-40.0","","1912","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_1.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","0","observation","story_1","story","1","","","","","","",""
"","","","","","html-keyboard-response","41","131712","0.0-41.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_2.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","42","132258","0.0-42.0","","544","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_2.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","story_1","story","2","","","","","","",""
"","","","","","html-keyboard-response","43","137261","0.0-43.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_3.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","44","137759","0.0-44.0","","497","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_3.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","story_1","story","3","","","","","","",""
"","","","","","html-keyboard-response","45","142762","0.0-45.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_4.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","46","143274","0.0-46.0","","511","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_4.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","story_1","story","4","","","","","","",""
"","","","","","html-keyboard-response","47","148277","0.0-47.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_5.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","48","149491","0.0-48.0","","1213","<div class=""stimulus-container""><img src=""images_story_vs_info/story_1_5.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","story_1","story","5","","","","","","",""
"","","","","","instructions","49","162708","0.0-49.0","[{""page_index"":0,""viewing_time"":13216}]","13217","","","","","","","","","","","","",""
"","","","","","html-button-response","50","166741","0.0-50.0","","4031","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/info_2_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","51","174458","0.0-51.0","","7715","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/info_2_6_b.png"" class=""exp-image""><div class=""value-tag val-low"">This outcome is worth: $0</div></div>","0","learning","info_2","","","$0","b","","","","",""
"","","","","","html-button-response","52","175891","0.0-52.0","","1432","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/story_4_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","53","182508","0.0-53.0","","6615","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/story_4_6_a.png"" class=""exp-image""><div class=""value-tag val-high"">This outcome is worth: $100</div></div>","0","learning","story_4","","","$100","a","","","","",""
"","","","","","html-button-response","54","183858","0.0-54.0","","1349","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/info_3_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","55","190691","0.0-55.0","","6831","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/info_3_6_a.png"" class=""exp-image""><div class=""value-tag val-high"">This outcome is worth: $100</div></div>","0","learning","info_3","","","$100","a","","","","",""
"","","","","","html-button-response","56","192859","0.0-56.0","","2166","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The event is reaching its end...</p><img src=""images_story_vs_info/story_1_5.png"" class=""exp-image""></div>","0","","","","","","","","","","",""
"","","","","","html-button-response","57","199558","0.0-57.0","","6697","<div class=""stimulus-container""><p style=""font-family:Arial; font-size:20px;"">The outcome:</p><img src=""images_story_vs_info/story_1_6_b.png"" class=""exp-image""><div class=""value-tag val-low"">This outcome is worth: $0</div></div>","0","learning","story_1","","","$0","b","","","","",""
"","","","","","instructions","58","206124","0.0-58.0","[{""page_index"":0,""viewing_time"":6566}]","6566","","","","","","","","","","","","",""
"","","","","","html-button-response","59","215658","0.0-59.0","","9531","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_2.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_2.png"" class=""small-image"">
                </div>","1","choice_comparison","","","2","","","Valuable_Story_vs_Info","story_4","info_3","images_story_vs_info/info_3_2.png","images_story_vs_info/story_4_2.png"
"","","","","","html-button-response","60","223159","0.0-60.0","","7499","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_2_2.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_1_2.png"" class=""small-image"">
                </div>","1","choice_comparison","","","2","","","Neutral_Story_vs_Info","story_1","info_2","images_story_vs_info/info_2_2.png","images_story_vs_info/story_1_2.png"
"","","","","","html-button-response","61","226208","0.0-61.0","","3048","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_1.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_1.png"" class=""small-image"">
                </div>","0","choice_comparison","","","1","","","Neutral_Story_vs_Info","story_1","info_2","images_story_vs_info/story_1_1.png","images_story_vs_info/info_2_1.png"
"","","","","","html-button-response","62","228441","0.0-62.0","","2231","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_3.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_3.png"" class=""small-image"">
                </div>","1","choice_comparison","","","3","","","Valuable_Story_vs_Info","story_4","info_3","images_story_vs_info/info_3_3.png","images_story_vs_info/story_4_3.png"
"","","","","","html-button-response","63","233291","0.0-63.0","","4849","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/info_3_6_b.png"" class=""small-image"">
                    <img src=""images_story_vs_info/story_4_6_b.png"" class=""small-image"">
                </div>","1","choice_comparison","","","6","","","Valuable_Story_vs_Info","story_4","info_3","images_story_vs_info/info_3_6_b.png","images_story_vs_info/story_4_6_b.png"
"","","","","","html-button-response","64","235343","0.0-64.0","","2050","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_3.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_3.png"" class=""small-image"">
                </div>","0","choice_comparison","","","3","","","Neutral_Story_vs_Info","story_1","info_2","images_story_vs_info/story_1_3.png","images_story_vs_info/info_2_3.png"
"","","","","","html-button-response","65","237241","0.0-65.0","","1896","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_4.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_4.png"" class=""small-image"">
                </div>","0","choice_comparison","","","4","","","Neutral_Story_vs_Info","story_1","info_2","images_story_vs_info/story_1_4.png","images_story_vs_info/info_2_4.png"
"","","","","","html-button-response","66","241740","0.0-66.0","","4497","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_4_1.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_3_1.png"" class=""small-image"">
                </div>","0","choice_comparison","","","1","","","Valuable_Story_vs_Info","story_4","info_3","images_story_vs_info/story_4_1.png","images_story_vs_info/info_3_1.png"
"","","","","","html-button-response","67","246142","0.0-67.0","","4401","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_4_5.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_3_5.png"" class=""small-image"">
                </div>","1","choice_comparison","","","5","","","Valuable_Story_vs_Info","story_4","info_3","images_story_vs_info/story_4_5.png","images_story_vs_info/info_3_5.png"
"","","","","","html-button-response","68","250158","0.0-68.0","","4014","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_4_4.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_3_4.png"" class=""small-image"">
                </div>","0","choice_comparison","","","4","","","Valuable_Story_vs_Info","story_4","info_3","images_story_vs_info/story_4_4.png","images_story_vs_info/info_3_4.png"
"","","","","","html-button-response","69","251974","0.0-69.0","","1815","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_5.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_5.png"" class=""small-image"">
                </div>","0","choice_comparison","","","5","","","Neutral_Story_vs_Info","story_1","info_2","images_story_vs_info/story_1_5.png","images_story_vs_info/info_2_5.png"
"","","","","","html-button-response","70","254709","0.0-70.0","","2733","
                <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                    <img src=""images_story_vs_info/story_1_6_b.png"" class=""small-image"">
                    <img src=""images_story_vs_info/info_2_6_b.png"" class=""small-image"">
                </div>","1","choice_comparison","","","6","","","Neutral_Story_vs_Info","story_1","info_2","images_story_vs_info/story_1_6_b.png","images_story_vs_info/info_2_6_b.png"
"","","","","","survey-text","71","385980","0.0-71.0","","131270","","{""choice_strategy"":""It seemed like when the picture features something tht contined something, it ws worth money. If it ist fetured  description (like jr is made of glass) describing wht it is, then it wasnt worth anything"",""gender"":""female"",""age"":""34""}","","","","","","","","","","",""
"","","","","","instructions","72","393873","0.0-72.0","[{""page_index"":0,""viewing_time"":7891}]","7892","","","","","","","","","","","","",""
