"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","v_index","n_index","v_folder","n_folder","correct_choice"
"","","","","","html-keyboard-response","19","132155","0.0-19.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","20","132887","0.0-20.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","730","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","21","137897","0.0-21.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","22","138739","0.0-22.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","838","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","23","143743","0.0-23.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","24","144447","0.0-24.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","699","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","25","149458","0.0-25.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","26","149968","0.0-26.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","507","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","27","154976","0.0-27.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","28","155744","0.0-28.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","762","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","29","160757","0.0-29.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","30","161401","0.0-30.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","640","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","31","166411","0.0-31.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","32","166953","0.0-32.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","537","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","33","171960","0.0-33.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","34","172575","0.0-34.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","613","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","35","177579","0.0-35.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","36","178132","0.0-36.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","549","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","supermarket_scheme","schematic_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","37","179136","0.0-37.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","184147","0.0-38.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","39","185016","0.0-39.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","868","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","40","190031","0.0-40.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","41","190712","0.0-41.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","678","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","42","195725","0.0-42.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","43","196723","0.0-43.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","996","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","44","201739","0.0-44.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","202373","0.0-45.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","632","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","46","207380","0.0-46.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","208035","0.0-47.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","653","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","48","213044","0.0-48.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","213917","0.0-49.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","870","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","50","218929","0.0-50.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","219829","0.0-51.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","896","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","52","224848","0.0-52.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","225725","0.0-53.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","874","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","54","230733","0.0-54.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","231525","0.0-55.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","789","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","56","236531","0.0-56.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","237256","0.0-57.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","723","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dog_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","58","238262","0.0-58.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","243273","0.0-59.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","60","244112","0.0-60.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","836","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","package_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","61","249116","0.0-61.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","62","249692","0.0-62.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","573","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","package_causal","causal_sequence","","","","","","","","",""
"","","","","","html-keyboard-response","63","254697","0.0-63.0","D4159C507EDC40A4868A48A755749D75","019cf00a-df5b-7211-9a14-03224c3787e8","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
