"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"","","","","","html-keyboard-response","17","84483","0.0-17.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","86528","0.0-18.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","2045","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","19","87539","0.0-19.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","20","88596","0.0-20.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1056","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","21","89604","0.0-21.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","22","90552","0.0-22.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","949","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","23","91608","0.0-23.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","92604","0.0-24.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","997","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","93622","0.0-25.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","95024","0.0-26.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1401","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","96040","0.0-27.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","96836","0.0-28.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","795","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","97873","0.0-29.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","99152","0.0-30.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1279","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","100154","0.0-31.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","100652","0.0-32.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","497","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","101658","0.0-33.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","102187","0.0-34.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","530","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","103196","0.0-35.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","104216","0.0-36.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1019","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","109218","0.0-37.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","110232","0.0-38.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","111335","0.0-39.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1103","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","40","112340","0.0-40.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","41","113391","0.0-41.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1051","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","42","114392","0.0-42.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","43","116055","0.0-43.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1663","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","44","117062","0.0-44.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","45","118676","0.0-45.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1614","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","46","119686","0.0-46.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","47","120192","0.0-47.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","505","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","48","121192","0.0-48.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","49","121672","0.0-49.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","478","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","50","122682","0.0-50.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","51","123980","0.0-51.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","1298","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","52","124993","0.0-52.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","53","125543","0.0-53.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","550","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","54","126557","0.0-54.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","55","127019","0.0-55.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","463","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","56","128026","0.0-56.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","57","128507","0.0-57.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","481","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/redecorating_a_house_semantic/redecorating_a_house_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","redecorating_a_house_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","58","133519","0.0-58.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","59","134529","0.0-59.0","0F422D39CFE04D82A0216F6934D5FBDE","019cf9cd-c456-7286-8759-4f2c2f6f14ee","019cf9ba-391a-7c7b-96b9-3757895c469c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/market_semantic/market_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
