"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"","","","","","html-keyboard-response","46","202634","0.0-46.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","203074","0.0-47.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","438","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","48","208076","0.0-48.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","208461","0.0-49.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","384","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","50","213463","0.0-50.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","213853","0.0-51.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","389","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","52","218854","0.0-52.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","219245","0.0-53.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","390","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","54","224247","0.0-54.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","224671","0.0-55.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","423","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","56","229673","0.0-56.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","230236","0.0-57.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","562","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dinner_party_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","58","235237","0.0-58.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","240239","0.0-59.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","60","240846","0.0-60.0","845B57C90A934B43B5D8BB36F755CDF9","019d6649-9fc1-77c5-b4de-454b1db2ddb6","019d6630-2071-75cb-8026-6699844a2719","","606","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","saving_a_cat_causal","causal_sequence","chronological","","","","","","","",""
