"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"","","","","","html-button-response","62","143973","0.0-62.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1759","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","63","144985","0.0-63.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","64","145971","0.0-64.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","985","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","65","146976","0.0-65.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","66","147522","0.0-66.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","546","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","67","148525","0.0-67.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","68","150022","0.0-68.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1496","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","69","151034","0.0-69.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","70","152021","0.0-70.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","987","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","71","153025","0.0-71.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","72","153528","0.0-72.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","502","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","73","154539","0.0-73.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","74","154982","0.0-74.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","442","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","75","155994","0.0-75.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","76","156607","0.0-76.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","612","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","77","157621","0.0-77.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","78","158495","0.0-78.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","874","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","using_technology_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","79","163508","0.0-79.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","164515","0.0-80.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","81","165931","0.0-81.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1415","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","saving_a_cat_causal","causal_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","82","166943","0.0-82.0","B644A6FF813A46E9B50C3B4D14E78458","019cfa3c-45fc-76ca-9d1d-0e9b3557efa8","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
