"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","lucky_X","chosen_image_index","valuable_folder","neutral_folder","correct_choice"
"","","","","","html-keyboard-response","10","92712","0.0-10.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","11","94143","0.0-11.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1429","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","",""
"","","","","","html-keyboard-response","12","98144","0.0-12.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","13","99531","0.0-13.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1386","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","",""
"","","","","","instructions","14","101148","0.0-14.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","[{""page_index"":0,""viewing_time"":1616}]","1616","","","","","","","","","","","","",""
"","","","","","instructions","15","104799","0.0-15.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","[{""page_index"":0,""viewing_time"":3651}]","3651","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","105801","0.0-16.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","110803","0.0-17.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","18","112150","0.0-18.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1345","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","19","117152","0.0-19.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","20","119067","0.0-20.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1913","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","21","124068","0.0-21.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","22","127071","0.0-22.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","3","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","23","132073","0.0-23.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","24","133261","0.0-24.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1187","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","25","138265","0.0-25.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","26","139898","0.0-26.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1632","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","27","144901","0.0-27.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","28","146302","0.0-28.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1400","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","29","151305","0.0-29.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","30","151976","0.0-30.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","670","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","31","156978","0.0-31.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","32","158049","0.0-32.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1070","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","33","163051","0.0-33.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","34","163834","0.0-34.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","782","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","35","168836","0.0-35.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","36","170131","0.0-36.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1295","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","supermarket_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","37","171133","0.0-37.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","176136","0.0-38.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","39","176880","0.0-39.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","743","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","40","181881","0.0-40.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","41","182602","0.0-41.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","720","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","42","187605","0.0-42.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","43","188022","0.0-43.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","417","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","44","193025","0.0-44.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","45","194681","0.0-45.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","1655","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","46","199683","0.0-46.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","47","200172","0.0-47.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","487","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","48","205175","0.0-48.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","49","205763","0.0-49.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","586","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","50","210766","0.0-50.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","51","211196","0.0-51.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","428","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","52","216198","0.0-52.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","53","216665","0.0-53.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","466","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","54","221667","0.0-54.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","55","222395","0.0-55.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","726","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","56","227397","0.0-56.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","57","227793","0.0-57.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","394","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","58","228795","0.0-58.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","233798","0.0-59.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","60","234597","0.0-60.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","798","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","saving_a_cat_causal","causal_sequence","","","","","","",""
"","","","","","html-keyboard-response","61","239599","0.0-61.0","D6C205933CD040E9A042F0C275CD4C0D","019ceda5-819b-7438-88a7-86093240bd28","019ceda4-7502-7cd5-b642-b8a83a30c71c","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
