"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","lucky_X","chosen_image_index","valuable_folder","neutral_folder","correct_choice"
"","","","","","html-keyboard-response","10","104955","0.0-10.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","11","107066","0.0-11.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","2110","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","",""
"","","","","","html-keyboard-response","12","111068","0.0-12.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","13","111601","0.0-13.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","532","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","",""
"","","","","","instructions","14","114016","0.0-14.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","[{""page_index"":0,""viewing_time"":2415}]","2415","","","","","","","","","","","","",""
"","","","","","instructions","15","165480","0.0-15.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","[{""page_index"":0,""viewing_time"":51463}]","51464","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","166485","0.0-16.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","171501","0.0-17.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","18","172703","0.0-18.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","1201","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","19","177711","0.0-19.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","20","179862","0.0-20.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","2150","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","21","184877","0.0-21.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","22","186013","0.0-22.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","1135","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","23","191018","0.0-23.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","24","191876","0.0-24.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","857","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","25","196879","0.0-25.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","26","197659","0.0-26.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","779","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","27","202662","0.0-27.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","28","204066","0.0-28.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","1404","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","29","209075","0.0-29.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","30","211456","0.0-30.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","2381","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","31","216472","0.0-31.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","32","218095","0.0-32.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","1623","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","33","223103","0.0-33.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","34","224294","0.0-34.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","1191","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","35","229303","0.0-35.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","36","232245","0.0-36.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","2942","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/flight_scheme/flight_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","flight_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","37","233256","0.0-37.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","238257","0.0-38.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","39","238924","0.0-39.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","666","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","40","243926","0.0-40.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","41","244659","0.0-41.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","732","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","42","249661","0.0-42.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","43","250394","0.0-43.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","733","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","44","255398","0.0-44.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","45","256169","0.0-45.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","771","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","46","261185","0.0-46.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","47","261880","0.0-47.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","694","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","48","266889","0.0-48.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","49","267503","0.0-49.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","613","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","50","272517","0.0-50.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","51","273495","0.0-51.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","977","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","52","278505","0.0-52.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","53","279437","0.0-53.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","932","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","54","284444","0.0-54.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","55","285876","0.0-55.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","1432","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","56","290890","0.0-56.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","57","291723","0.0-57.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","832","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dinner_party_scheme","schematic_sequence","","","","","","",""
"","","","","","html-keyboard-response","58","292737","0.0-58.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","297750","0.0-59.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","",""
"","","","","","html-button-response","60","298306","0.0-60.0","A70BAEC111CE4C09ACF4360287FC5936","019cedd0-bf5a-71c0-93c7-a7001cfd36fe","019cedc9-bfe1-7bb5-8857-de065a1e03dd","","555","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","saving_a_cat_causal","causal_sequence","","","","","","",""
