"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"","","","","","html-button-response","19","85304","0.0-19.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","607","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","20","90305","0.0-20.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","21","91011","0.0-21.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","705","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","22","96012","0.0-22.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","23","96644","0.0-23.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","631","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","24","101657","0.0-24.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","25","102271","0.0-25.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","612","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","26","107279","0.0-26.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","27","107745","0.0-27.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","465","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","28","112760","0.0-28.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","29","113130","0.0-29.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","369","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","30","118141","0.0-30.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","31","118920","0.0-31.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","779","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","32","123934","0.0-32.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","33","126951","0.0-33.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","9","the_performance_causal","","","","",""
"","","","","","html-keyboard-response","34","127960","0.0-34.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","35","132967","0.0-35.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","36","133919","0.0-36.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","952","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","37","138934","0.0-37.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","38","141938","0.0-38.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","2","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","39","146940","0.0-39.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","40","147713","0.0-40.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","772","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","3","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","41","152726","0.0-41.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","42","154396","0.0-42.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","1670","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","43","159400","0.0-43.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","44","161686","0.0-44.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","2285","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","45","166703","0.0-45.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","46","168113","0.0-46.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","1410","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","47","173130","0.0-47.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","48","173686","0.0-48.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","556","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","49","178694","0.0-49.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","50","179130","0.0-50.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","436","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","51","184147","0.0-51.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","52","184936","0.0-52.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","788","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","9","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","53","185949","0.0-53.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","54","190962","0.0-54.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","55","191724","0.0-55.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","762","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","package_causal","","","","",""
"","","","","","html-keyboard-response","56","196734","0.0-56.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","57","197116","0.0-57.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","382","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","package_causal","","","","",""
"","","","","","html-keyboard-response","58","202132","0.0-58.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","59","202975","0.0-59.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","841","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","package_causal","","","","",""
"","","","","","html-keyboard-response","60","207976","0.0-60.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","61","208719","0.0-61.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","741","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","4","package_causal","","","","",""
"","","","","","html-keyboard-response","62","213721","0.0-62.0","F7C17C815EBF4B778E51C4B14274D48F","019ce877-76fb-7aa4-8ddb-58ce8f7bed73","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
